main_category,subcategory,master_name,full_product_name,product_link,price,color
Woman's,Womens-sandals,Tahiti,Tahiti Bone,https://www.stevemadden.com/collections/womens-sandals/products/tahiti-bone,29.99,Bone
Woman's,Womens-sandals,Meduza,Meduza Bone leather,https://www.stevemadden.com/collections/womens-sandals/products/meduza-bone-leather,59.99,Bone leather
Woman's,Womens-sandals,Impress,Impress Black suede,https://www.stevemadden.com/collections/womens-sandals/products/impress-black-suede,49.99,Black suede
Woman's,Womens-sandals,Pasadena,Pasadena Black leather,https://www.stevemadden.com/collections/womens-sandals/products/pasadena-black-leather,29.99,Black leather
Woman's,Womens-sandals,Jstarlight,Jstarlight Black,https://www.stevemadden.com/collections/womens-sandals/products/jstarlight-black,69.99,Black
Woman's,Womens-sandals,Dune,Dune Cognac leather,https://www.stevemadden.com/collections/womens-sandals/products/dune-cognac-leather,49.99,Cognac leather
Woman's,Womens-sandals,Donddi,Donddi White leather,https://www.stevemadden.com/collections/womens-sandals/products/donddi-white-leather,39.99,White leather
Woman's,Womens-sandals,Tundra,Tundra Black leather,https://www.stevemadden.com/collections/womens-sandals/products/tundra-black-leather,39.99,Black leather
Woman's,Womens-sandals,Meduza,Meduza Snake,https://www.stevemadden.com/collections/womens-sandals/products/meduza-snake,59.99,Snake
Woman's,Womens-sandals,Samson,Samson Tan leather,https://www.stevemadden.com/collections/womens-sandals/products/samson-tan-leather,39.99,Tan leather
Woman's,Womens-sandals,Vega,Vega Ice,https://www.stevemadden.com/collections/womens-sandals/products/vega-ice,39.99,Ice
Woman's,Womens-sandals,Senses,Senses Snake,https://www.stevemadden.com/collections/womens-sandals/products/senses-snake,49.99,Snake
Woman's,Womens-sandals,Cyrus,Cyrus Black,https://www.stevemadden.com/collections/womens-sandals/products/cyrus-black,69.99,Black
Woman's,Womens-sandals,Solita,Solita Blue multi,https://www.stevemadden.com/collections/womens-sandals/products/solita-blue-multi,39.99,Blue multi
Woman's,Womens-sandals,Cape,Cape Silver distre,https://www.stevemadden.com/collections/womens-sandals/products/cape-silver-distre,39.99,Silver distre
Woman's,Womens-sandals,Camari,Camari Champagne,https://www.stevemadden.com/collections/womens-sandals/products/camari-champagne,39.99,Champagne
Woman's,Womens-sandals,Schmona,Schmona Blue leather,https://www.stevemadden.com/collections/womens-sandals/products/schmona-blue-leather,39.99,Blue leather
Woman's,Womens-sandals,Seaside,Seaside Raffia,https://www.stevemadden.com/collections/womens-sandals/products/seaside-raffia,39.99,Raffia
Woman's,Womens-sandals,Madi,Madi Bone leather,https://www.stevemadden.com/collections/womens-sandals/products/madi-bone-leather,59.99,Bone leather
Woman's,Womens-sandals,Solstice,Solstice Black nubuck,https://www.stevemadden.com/collections/womens-sandals/products/solstice-black-nubuck,39.99,Black nubuck
Woman's,Womens-sandals,Milina-r,Milina-r Rhinestones,https://www.stevemadden.com/collections/womens-sandals/products/milina-r-rhinestones,59.99,Rhinestones
Woman's,Womens-sandals,Mel,Mel Bone,https://www.stevemadden.com/collections/womens-sandals/products/mel-bone,39.99,Bone
Woman's,Womens-sandals,Luella,Luella Multi,https://www.stevemadden.com/collections/womens-sandals/products/luella-multi,39.99,Multi
Woman's,Womens-sandals,Kandace,Kandace Black,https://www.stevemadden.com/collections/womens-sandals/products/kandace-black,39.99,Black
Woman's,Womens-sandals,Knox,Knox Bone multi,https://www.stevemadden.com/collections/womens-sandals/products/knox-bone-multi,39.99,Bone multi
Woman's,Womens-sandals,Solstice,Solstice Tan nubuck,https://www.stevemadden.com/collections/womens-sandals/products/solstice-tan-nubuck,39.99,Tan nubuck
Woman's,Womens-sandals,Sydnee,Sydnee Tan suede,https://www.stevemadden.com/collections/womens-sandals/products/sydnee-tan-suede,39.99,Tan suede
Woman's,Womens-sandals,Fiorra,Fiorra Rose gold,https://www.stevemadden.com/collections/womens-sandals/products/fiorra-rose-gold,59.99,Rose gold
Woman's,Womens-sandals,Kayda,Kayda Bone,https://www.stevemadden.com/collections/womens-sandals/products/kayda-bone,59.99,Bone
Woman's,Womens-sandals,Gillian,Gillian Black,https://www.stevemadden.com/collections/womens-sandals/products/gillian-black,49.99,Black
Woman's,Womens-sandals,Woodland,Woodland Tan,https://www.stevemadden.com/collections/womens-sandals/products/woodland-tan,39.99,Tan
Woman's,Womens-sandals,Tracie,Tracie Black suede,https://www.stevemadden.com/collections/womens-sandals/products/tracie-black-suede,99.95,Black suede
Woman's,Womens-sandals,Soleil,Soleil Tan,https://www.stevemadden.com/collections/womens-sandals/products/soleil-tan,99.95,Tan
Woman's,Womens-sandals,Casanova,Casanova Chestnut suede,https://www.stevemadden.com/collections/womens-sandals/products/casanova-chestnut-suede,99.95,Chestnut suede
Woman's,Womens-sandals,Cercei,Cercei Natural raffia,https://www.stevemadden.com/collections/womens-sandals/products/cercei-natural-raffia,129.95,Natural raffia
Woman's,Womens-sandals,Brazinn-h,Brazinn-h Hot pink,https://www.stevemadden.com/collections/womens-sandals/products/brazinn-h-hot-pink,109.95,Hot pink
Woman's,Womens-sandals,Odyssey,Odyssey Mocha,https://www.stevemadden.com/collections/womens-sandals/products/odyssey-mocha,99.95,Mocha
Woman's,Womens-sandals,Wynn,Wynn Chestnut suede,https://www.stevemadden.com/collections/womens-sandals/products/wynn-chestnut-suede,149.95,Chestnut suede
Woman's,Womens-sandals,Marlin,Marlin Gold leather,https://www.stevemadden.com/collections/womens-sandals/products/marlin-gold-leather,99.95,Gold leather
Woman's,Womens-sandals,Tasha,Tasha Pink multi,https://www.stevemadden.com/collections/womens-sandals/products/tasha-pink-multi,89.95,Pink multi
Woman's,Womens-sandals,Linear,Linear Grey suede,https://www.stevemadden.com/collections/womens-sandals/products/linear-grey-suede,109.95,Grey suede
Woman's,Womens-sandals,Brazinn-h,Brazinn-h Olive,https://www.stevemadden.com/collections/womens-sandals/products/brazinn-h-olive,109.95,Olive
Woman's,Womens-sandals,Jovie,Jovie Chestnut suede,https://www.stevemadden.com/collections/womens-sandals/products/jovie-chestnut-suede,139.95,Chestnut suede
Woman's,Womens-sandals,Jetty,Jetty Raffia,https://www.stevemadden.com/collections/womens-sandals/products/jetty-raffia,129.95,Raffia
Woman's,Womens-sandals,Cosmo,Cosmo Tan leather,https://www.stevemadden.com/collections/womens-sandals/products/cosmo-tan-leather,99.95,Tan leather
Woman's,Womens-sandals,Boardwalkf,Boardwalkf Floral multi,https://www.stevemadden.com/collections/womens-sandals/products/boardwalkf-floral-multi,89.95,Floral multi
Woman's,Womens-sandals,Thona,Thona Olive suede,https://www.stevemadden.com/collections/womens-sandals/products/thona-olive-suede,99.95,Olive suede
Woman's,Womens-sandals,Tetris,Tetris Black,https://www.stevemadden.com/collections/womens-sandals/products/tetris-black,99.95,Black
Woman's,Womens-sandals,Cider,Cider Gold leather,https://www.stevemadden.com/collections/womens-sandals/products/cider-gold-leather,129.95,Gold leather
Woman's,Womens-sandals,Brazinn-h,Brazinn-h Zebra,https://www.stevemadden.com/collections/womens-sandals/products/brazinn-h-zebra,109.95,Zebra
Woman's,Womens-sandals,Wade,Wade Gold,https://www.stevemadden.com/collections/womens-sandals/products/wade-gold,39.99,Gold
Woman's,Womens-sandals,Tracie,Tracie Raffia,https://www.stevemadden.com/collections/womens-sandals/products/tracie-raffia,99.95,Raffia
Woman's,Womens-sandals,Calissi,Calissi Natural leather,https://www.stevemadden.com/collections/womens-sandals/products/calissi-natural-leather,79.95,Natural leather
Woman's,Womens-sandals,Montgomery,Montgomery Black leather,https://www.stevemadden.com/collections/womens-sandals/products/montgomery-black-leather,99.95,Black leather
Woman's,Womens-sandals,Conga,Conga Black leather,https://www.stevemadden.com/collections/womens-sandals/products/conga-black-leather,109.95,Black leather
Woman's,Womens-sandals,Cider,Cider Natural raffia,https://www.stevemadden.com/collections/womens-sandals/products/cider-natural-raffia,129.95,Natural raffia
Woman's,Womens-sandals,Sevilla,Sevilla Black multi,https://www.stevemadden.com/collections/womens-sandals/products/sevilla-black-multi,99.95,Black multi
Woman's,Womens-sandals,Nashira,Nashira Champagne,https://www.stevemadden.com/collections/womens-sandals/products/nashira-champagne,79.95,Champagne
Woman's,Womens-sandals,Hadyn,Hadyn Mesh blush,https://www.stevemadden.com/collections/womens-sandals/products/hadyn-mesh-blush,69.95,Mesh blush
Woman's,Womens-sandals,Calissi,Calissi Champagne leather,https://www.stevemadden.com/collections/womens-sandals/products/calissi-champagne-leather,79.95,Champagne leather
Woman's,Womens-sandals,Lyrian,Lyrian Cognac suede,https://www.stevemadden.com/collections/womens-sandals/products/lyrian-cognac-suede,89.95,Cognac suede
Woman's,Womens-sandals,Coastal,Coastal Brown raffia,https://www.stevemadden.com/collections/womens-sandals/products/coastal-brown-raffia,129.95,Brown raffia
Woman's,Womens-sandals,Hadyn,Hadyn Navy multi,https://www.stevemadden.com/collections/womens-sandals/products/hadyn-navy-multi,69.95,Navy multi
Woman's,Womens-sandals,Boardwalk,Boardwalk Tan leather,https://www.stevemadden.com/collections/womens-sandals/products/boardwalk-tan-leather,89.95,Tan leather
Woman's,Womens-sandals,Snider,Snider White,https://www.stevemadden.com/collections/womens-sandals/products/snider-white,89.95,White
Woman's,Womens-sandals,Escapism,Escapism Silver,https://www.stevemadden.com/collections/womens-sandals/products/escapism-silver,119.95,Silver
Woman's,Womens-sandals,Cyrix,Cyrix Black,https://www.stevemadden.com/collections/womens-sandals/products/cyrix-black,89.95,Black
Woman's,Womens-sandals,Florentina,Florentina Bone,https://www.stevemadden.com/collections/womens-sandals/products/florentina-bone,99.95,Bone
Woman's,Womens-sandals,Canal,Canal Black patent,https://www.stevemadden.com/collections/womens-sandals/products/canal-black-patent,99.95,Black patent
Woman's,Womens-sandals,Tamara,Tamara Brown,https://www.stevemadden.com/collections/womens-sandals/products/tamara-brown,89.95,Brown
Woman's,Womens-sandals,Sansa,Sansa Brown,https://www.stevemadden.com/collections/womens-sandals/products/sansa-brown,89.95,Brown
Woman's,Womens-sandals,Tamara,Tamara Black,https://www.stevemadden.com/collections/womens-sandals/products/tamara-black,89.95,Black
Woman's,Womens-sandals,Westway,Westway Tan leather,https://www.stevemadden.com/collections/womens-sandals/products/westway-tan-leather,89.95,Tan leather
Woman's,Womens-sandals,Cozette,Cozette Tan leather,https://www.stevemadden.com/collections/womens-sandals/products/cozette-tan-leather,99.95,Tan leather
Woman's,Womens-sandals,Cento,Cento Black patent,https://www.stevemadden.com/collections/womens-sandals/products/cento-black-patent,99.95,Black patent
Woman's,Womens-sandals,Brazinn-h,Brazinn-h Tan multi,https://www.stevemadden.com/collections/womens-sandals/products/brazinn-h-tan-multi,109.95,Tan multi
Woman's,Womens-sandals,Tracie,Tracie Yellow suede,https://www.stevemadden.com/collections/womens-sandals/products/tracie-yellow-suede,99.95,Yellow suede
Woman's,Womens-sandals,Dipsy,Dipsy Metallic multi,https://www.stevemadden.com/collections/womens-sandals/products/dipsy-metallic-multi,89.95,Metallic multi
Woman's,Womens-sandals,Dipsy,Dipsy Black leather,https://www.stevemadden.com/collections/womens-sandals/products/dipsy-black-leather,89.95,Black leather
Woman's,Womens-sandals,Soleil,Soleil Raffia,https://www.stevemadden.com/collections/womens-sandals/products/soleil-raffia,99.95,Raffia
Woman's,Womens-sandals,Appa,Appa Black,https://www.stevemadden.com/collections/womens-sandals/products/appa-black,99.95,Black
Woman's,Womens-sandals,Marlin,Marlin Brown leather,https://www.stevemadden.com/collections/womens-sandals/products/marlin-brown-leather,99.95,Brown leather
Woman's,Womens-sandals,Marsden,Marsden Chestnut suede,https://www.stevemadden.com/collections/womens-sandals/products/marsden-chestnut-suede,99.95,Chestnut suede
Woman's,Womens-sandals,Sevilla,Sevilla Blue multi,https://www.stevemadden.com/collections/womens-sandals/products/sevilla-blue-multi,99.95,Blue multi
Woman's,Womens-sandals,Canal,Canal Brown leather,https://www.stevemadden.com/collections/womens-sandals/products/canal-brown-leather,99.95,Brown leather
Woman's,Womens-sandals,Cabernet,Cabernet Raffia,https://www.stevemadden.com/collections/womens-sandals/products/cabernet-raffia,109.95,Raffia
Woman's,Womens-sandals,Cypher,Cypher Black,https://www.stevemadden.com/collections/womens-sandals/products/cypher-black,99.95,Black
Woman's,Womens-sandals,Montgomery,Montgomery Raffia,https://www.stevemadden.com/collections/womens-sandals/products/montgomery-raffia,99.95,Raffia
Woman's,Womens-sandals,Dipsy,Dipsy Multi,https://www.stevemadden.com/collections/womens-sandals/products/dipsy-multi,89.95,Multi
Woman's,Womens-sandals,Montgomery,Montgomery Chestnut suede,https://www.stevemadden.com/collections/womens-sandals/products/montgomery-chestnut-suede,99.95,Chestnut suede
Woman's,Womens-sandals,Marlin,Marlin Bone leather,https://www.stevemadden.com/collections/womens-sandals/products/marlin-bone-leather,99.95,Bone leather
Woman's,Womens-sandals,Hailee,Hailee Bone leather,https://www.stevemadden.com/collections/womens-sandals/products/hailee-bone-leather,99.95,Bone leather
Woman's,Womens-sandals,Soleil,Soleil Bone,https://www.stevemadden.com/collections/womens-sandals/products/soleil-bone,99.95,Bone
Woman's,Womens-sandals,Brazinn,Brazinn Taupe nubuck,https://www.stevemadden.com/collections/womens-sandals/products/brazinn-taupe-nubuck,89.95,Taupe nubuck
Woman's,Womens-sandals,Hailee,Hailee Taupe suede,https://www.stevemadden.com/collections/womens-sandals/products/hailee-taupe-suede,99.95,Taupe suede
Woman's,Womens-sandals,Sansa,Sansa Black,https://www.stevemadden.com/collections/womens-sandals/products/sansa-black,89.95,Black
Woman's,Womens-sandals,Cosima,Cosima Black beige,https://www.stevemadden.com/collections/womens-sandals/products/cosima-black-beige,99.95,Black beige
Woman's,Womens-sandals,Sunkissed,Sunkissed Chestnut suede,https://www.stevemadden.com/collections/womens-sandals/products/sunkissed-chestnut-suede,109.95,Chestnut suede
Woman's,Womens-sandals,Marlin,Marlin Black leather,https://www.stevemadden.com/collections/womens-sandals/products/marlin-black-leather,99.95,Black leather
Woman's,Womens-sandals,Hailee,Hailee Chestnut suede,https://www.stevemadden.com/collections/womens-sandals/products/hailee-chestnut-suede,99.95,Chestnut suede
Woman's,Womens-sandals,Curcio,Curcio Brown crocodile,https://www.stevemadden.com/collections/womens-sandals/products/curcio-brown-crocodile,99.95,Brown crocodile
Woman's,Womens-sandals,Dipsy,Dipsy Tan leather,https://www.stevemadden.com/collections/womens-sandals/products/dipsy-tan-leather,89.95,Tan leather
Woman's,Womens-sandals,Thona,Thona Sand suede,https://www.stevemadden.com/collections/womens-sandals/products/thona-sand-suede,99.95,Sand suede
Woman's,Womens-sandals,Flicker,Flicker Clear,https://www.stevemadden.com/collections/womens-sandals/products/flicker-clear,89.95,Clear
